subscription_id,customer_id,plan_id,start_date,end_date,churn_flag,churn_date,mrr_value,Contract,plan
305,2240-HSJQD,305,1/3/2023,NULL,0,NULL,81.85,Month-to-month,Enterprise
306,1248-DYXUB,306,11/3/2021,NULL,0,NULL,24.8,Two year,Basic
307,0265-EDXBD,307,7/3/2023,3/3/2026,1,3/3/2026,74.9,Month-to-month,Pro
308,4115-BNPJY,308,10/3/2023,NULL,0,NULL,75.55,Two year,Pro
309,3167-SNQPL,309,1/3/2023,NULL,0,NULL,101.15,Month-to-month,Enterprise
310,4091-TVOCN,310,3/3/2022,NULL,0,NULL,78.75,One year,Pro
311,1098-TDVUQ,311,2/3/2026,NULL,0,NULL,19.25,Month-to-month,Basic
312,7277-OZCGZ,312,5/3/2024,NULL,0,NULL,89.05,Month-to-month,Enterprise
313,1557-EMYVT,313,8/3/2022,NULL,0,NULL,115.05,Two year,Enterprise
314,2799-ARNLO,314,10/3/2025,NULL,0,NULL,69.35,Month-to-month,Pro
315,7563-BIUPC,315,10/3/2025,3/3/2026,1,3/3/2026,80.6,Month-to-month,Enterprise
316,5027-YOCXN,316,12/3/2021,NULL,0,NULL,110.05,One year,Enterprise
317,3973-SKMLN,317,4/3/2020,NULL,0,NULL,19.9,Two year,Basic
318,2321-OMBXY,318,1/3/2023,3/3/2026,1,3/3/2026,80.3,One year,Enterprise
319,2840-XANRC,319,3/3/2024,3/3/2026,1,3/3/2026,93.15,Month-to-month,Enterprise
320,6745-JEFZB,320,4/3/2023,NULL,0,NULL,91.5,Month-to-month,Enterprise
321,5020-ZSTTY,321,9/3/2021,3/3/2026,1,3/3/2026,82.45,One year,Enterprise
322,9880-TDQAC,322,3/3/2020,NULL,0,NULL,60,Two year,Pro
323,8705-WZCYL,323,2/3/2026,NULL,0,NULL,44.8,Month-to-month,Pro
324,7102-JJVTX,324,6/3/2025,NULL,0,NULL,48.6,One year,Pro
325,8626-PTQGE,325,6/3/2020,NULL,0,NULL,60.05,Two year,Pro
326,4983-CLMLV,326,11/3/2021,NULL,0,NULL,102.7,Month-to-month,Enterprise
327,5701-YVSVF,327,4/3/2025,NULL,0,NULL,82.9,Month-to-month,Enterprise
328,5804-LEPIM,328,1/3/2026,3/3/2026,1,3/3/2026,70.35,Month-to-month,Pro
329,5697-GOMBF,329,11/3/2023,NULL,0,NULL,35.9,Month-to-month,Basic
330,2739-CACDQ,330,10/3/2024,NULL,0,NULL,82.65,Month-to-month,Enterprise
331,9385-EHGDO,331,4/3/2023,NULL,0,NULL,19.85,Two year,Basic
332,9498-FIMXL,332,7/3/2025,NULL,0,NULL,19.2,One year,Basic
333,2379-GYFLQ,333,5/3/2022,NULL,0,NULL,94.9,One year,Enterprise
334,0122-OAHPZ,334,8/3/2025,3/3/2026,1,3/3/2026,73.85,Month-to-month,Pro
335,2868-SNELZ,335,1/3/2026,3/3/2026,1,3/3/2026,80.6,Month-to-month,Enterprise
336,4322-RCYMT,336,7/3/2020,3/3/2026,1,3/3/2026,75.8,One year,Pro
337,6680-NENYN,337,8/3/2022,3/3/2026,1,3/3/2026,104.6,Two year,Enterprise
338,2088-IEBAU,338,7/3/2020,NULL,0,NULL,88.15,Two year,Enterprise
339,7982-VCELR,339,3/3/2023,NULL,0,NULL,94.8,Month-to-month,Enterprise
340,1343-EHPYB,340,12/3/2020,3/3/2026,1,3/3/2026,103.4,Month-to-month,Enterprise
341,6035-BXTTY,341,7/3/2023,NULL,0,NULL,54.65,Month-to-month,Pro
342,6885-PKOAM,342,4/3/2020,NULL,0,NULL,85.75,Two year,Enterprise
343,7520-HQWJU,343,9/3/2020,NULL,0,NULL,67.45,Month-to-month,Pro
344,9639-BUJXT,344,12/3/2020,NULL,0,NULL,20.5,One year,Basic
345,5924-SNGKP,345,10/3/2022,NULL,0,NULL,20.25,One year,Basic
346,0021-IKXGC,346,2/3/2026,NULL,0,NULL,72.1,Month-to-month,Pro
347,2034-GDRCN,347,1/3/2026,3/3/2026,1,3/3/2026,90.4,Month-to-month,Enterprise
348,8966-SNIZF,348,5/3/2020,NULL,0,NULL,19.45,Two year,Basic
349,6243-OZGFH,349,4/3/2024,NULL,0,NULL,44.95,Month-to-month,Pro
350,4654-DLAMQ,350,11/3/2020,NULL,0,NULL,97,One year,Enterprise
351,0513-RBGPE,351,2/3/2023,NULL,0,NULL,62.8,Two year,Pro
352,5160-UXJED,352,10/3/2024,NULL,0,NULL,44.6,One year,Pro
353,4115-NZRKS,353,8/3/2025,NULL,0,NULL,89.15,Month-to-month,Enterprise
354,0219-YTZUE,354,11/3/2025,3/3/2026,1,3/3/2026,84.8,Month-to-month,Enterprise
355,0623-IIHUG,355,6/3/2024,3/3/2026,1,3/3/2026,41.9,Month-to-month,Pro
356,4572-DVCGN,356,5/3/2025,3/3/2026,1,3/3/2026,80.25,Month-to-month,Enterprise
357,3351-NGXYI,357,11/3/2024,NULL,0,NULL,54.1,Month-to-month,Pro
358,8984-EYLLL,358,11/3/2020,NULL,0,NULL,105.25,Two year,Enterprise
359,9057-MSWCO,359,12/3/2023,3/3/2026,1,3/3/2026,30.75,Month-to-month,Basic
360,9833-TGFHX,360,9/3/2022,NULL,0,NULL,97.1,One year,Enterprise
361,9294-TDIPC,361,10/3/2025,NULL,0,NULL,20.2,Month-to-month,Basic
362,5229-DTFYB,362,10/3/2022,NULL,0,NULL,98.8,Two year,Enterprise
363,0104-PPXDV,363,5/3/2021,NULL,0,NULL,50.3,One year,Pro
364,5176-LMJXE,364,4/3/2022,NULL,0,NULL,20.55,Two year,Basic
365,3583-KRKMD,365,9/3/2024,NULL,0,NULL,75.9,Month-to-month,Pro
366,1010-DIAUQ,366,10/3/2025,3/3/2026,1,3/3/2026,96.5,Month-to-month,Enterprise
367,9069-LGEUL,367,4/3/2024,NULL,0,NULL,59.95,Month-to-month,Pro
368,7302-ZHMHP,368,2/3/2026,NULL,0,NULL,19.15,Month-to-month,Basic
369,9571-EDEBV,369,4/3/2020,NULL,0,NULL,98.65,One year,Enterprise
370,3520-FJGCV,370,3/3/2020,NULL,0,NULL,112.6,Two year,Enterprise
371,6563-VRERX,371,6/3/2023,NULL,0,NULL,20.6,One year,Basic
372,0259-GBZSH,372,1/3/2026,3/3/2026,1,3/3/2026,85.65,Month-to-month,Enterprise
373,6122-EFVKN,373,3/3/2024,NULL,0,NULL,35.75,Two year,Basic
374,2805-EDJPQ,374,7/3/2021,NULL,0,NULL,99.75,One year,Enterprise
375,6862-CQUMB,375,2/3/2023,NULL,0,NULL,96.1,Month-to-month,Enterprise
376,7156-MXBJE,376,8/3/2022,NULL,0,NULL,85.1,One year,Enterprise
377,6158-HDPXZ,377,2/3/2026,NULL,0,NULL,25.35,Month-to-month,Basic
378,9601-BRXPO,378,2/3/2024,3/3/2026,1,3/3/2026,104.95,Month-to-month,Enterprise
379,2863-IMQDR,379,2/3/2021,NULL,0,NULL,89.65,Two year,Enterprise
380,5686-CMAWK,380,10/3/2024,NULL,0,NULL,86.75,One year,Enterprise
381,5651-CRHKQ,381,10/3/2022,NULL,0,NULL,86.2,One year,Enterprise
382,6905-NIQIN,382,2/3/2026,3/3/2026,1,3/3/2026,50.65,Month-to-month,Pro
383,8204-YJCLA,383,3/3/2020,NULL,0,NULL,64.8,Two year,Pro
384,5167-ZFFMM,384,2/3/2026,3/3/2026,1,3/3/2026,90.85,Month-to-month,Enterprise
385,6583-SZVGP,385,3/3/2022,NULL,0,NULL,108.1,Two year,Enterprise
386,4895-TMWIR,386,4/3/2025,3/3/2026,1,3/3/2026,19.95,Month-to-month,Basic
387,0533-BNWKF,387,8/3/2021,3/3/2026,1,3/3/2026,85.45,Month-to-month,Enterprise
388,1708-PBBOA,388,9/3/2022,NULL,0,NULL,54.75,One year,Pro
389,8782-LKFPK,389,7/3/2022,NULL,0,NULL,90.4,Month-to-month,Enterprise
390,5522-JBWMO,390,2/3/2026,NULL,0,NULL,44,Month-to-month,Pro
391,3597-MVHJT,391,12/3/2023,NULL,0,NULL,95.6,Month-to-month,Enterprise
392,9774-NRNAU,392,12/3/2023,NULL,0,NULL,84.8,Month-to-month,Enterprise
393,0224-RLWWD,393,1/3/2026,NULL,0,NULL,44.3,Month-to-month,Pro
394,9967-ATRFS,394,8/3/2024,NULL,0,NULL,19.9,Month-to-month,Basic
395,3951-NJCVI,395,9/3/2022,NULL,0,NULL,95.05,Month-to-month,Enterprise
396,2977-CEBSX,396,9/3/2020,NULL,0,NULL,90.05,Two year,Enterprise
397,0177-PXBAT,397,6/3/2023,NULL,0,NULL,109.9,Month-to-month,Enterprise
398,6599-CEBNN,398,5/3/2023,3/3/2026,1,3/3/2026,73.95,Month-to-month,Pro
399,2519-ERQOJ,399,6/3/2023,NULL,0,NULL,54.6,Month-to-month,Pro
400,5876-QMYLD,400,4/3/2024,NULL,0,NULL,20.05,One year,Basic
401,2277-AXSDC,401,7/3/2023,NULL,0,NULL,19.75,One year,Basic
402,9442-JTWDL,402,4/3/2025,NULL,0,NULL,20.05,One year,Basic
403,0979-PHULV,403,6/3/2020,3/3/2026,1,3/3/2026,99.45,Month-to-month,Enterprise
404,3067-SVMTC,404,7/3/2020,NULL,0,NULL,55.9,One year,Pro
405,5495-GPSRW,405,7/3/2024,NULL,0,NULL,19.7,Two year,Basic
406,7606-BPHHN,406,3/3/2020,NULL,0,NULL,19.8,Two year,Basic
407,4742-DRORA,407,3/3/2021,NULL,0,NULL,95.4,One year,Enterprise
408,0111-KLBQG,408,7/3/2023,NULL,0,NULL,93.95,Month-to-month,Enterprise
409,4800-VHZKI,409,2/3/2026,3/3/2026,1,3/3/2026,19.9,Month-to-month,Basic
410,7989-CHGTL,410,2/3/2026,3/3/2026,1,3/3/2026,19.6,Month-to-month,Basic
411,0334-GDDSO,411,12/3/2025,3/3/2026,1,3/3/2026,81.35,Month-to-month,Enterprise
412,4163-NCJAK,412,5/3/2022,NULL,0,NULL,24.45,One year,Basic
413,5233-AOZUF,413,10/3/2023,NULL,0,NULL,74.95,Month-to-month,Pro
414,5973-EJGDP,414,12/3/2021,NULL,0,NULL,87.35,Month-to-month,Enterprise
415,1996-DBMUS,415,3/3/2022,NULL,0,NULL,70.65,Month-to-month,Pro
416,7916-VCCPB,416,11/3/2024,NULL,0,NULL,73.25,Month-to-month,Pro
417,4686-GEFRM,417,5/3/2020,NULL,0,NULL,98.7,Two year,Enterprise
418,5249-QYHEX,418,11/3/2022,NULL,0,NULL,24.8,Two year,Basic
419,0578-SKVMF,419,5/3/2024,3/3/2026,1,3/3/2026,83.3,Month-to-month,Enterprise
420,5564-NEMQO,420,2/3/2026,3/3/2026,1,3/3/2026,75.3,Month-to-month,Pro
421,2233-FAGXV,421,10/3/2025,NULL,0,NULL,24.3,Month-to-month,Basic
422,5605-IYGFG,422,8/3/2025,NULL,0,NULL,69.85,Month-to-month,Pro
423,7663-ZTEGJ,423,10/3/2023,NULL,0,NULL,100.55,One year,Enterprise
424,3935-TBRZZ,424,7/3/2022,NULL,0,NULL,25.7,One year,Basic
425,8111-BKVDS,425,5/3/2025,NULL,0,NULL,40.7,Month-to-month,Pro
426,2055-SIFSS,426,8/3/2021,NULL,0,NULL,51.65,Month-to-month,Pro
427,2806-MLNTI,427,11/3/2021,NULL,0,NULL,105.1,One year,Enterprise
428,8734-DKSTZ,428,5/3/2025,NULL,0,NULL,85.95,Month-to-month,Enterprise
429,4360-PNRQB,429,9/3/2024,NULL,0,NULL,75.6,Month-to-month,Pro
430,6152-ONASV,430,7/3/2020,NULL,0,NULL,58.25,One year,Pro
431,9063-ZGTUY,431,2/3/2021,3/3/2026,1,3/3/2026,19.4,Month-to-month,Basic
432,7781-HVGMK,432,3/3/2020,NULL,0,NULL,65.2,Two year,Pro
433,2181-UAESM,433,1/3/2026,NULL,0,NULL,53.45,Month-to-month,Pro
434,2957-LOLHO,434,3/3/2025,3/3/2026,1,3/3/2026,45.4,Month-to-month,Pro
435,6048-NJXHX,435,10/3/2022,NULL,0,NULL,19.75,Two year,Basic
436,2320-SLKMB,436,1/3/2024,NULL,0,NULL,44.45,Month-to-month,Pro
437,4980-URKXC,437,3/3/2023,NULL,0,NULL,20.85,One year,Basic
438,4376-KFVRS,438,3/3/2020,NULL,0,NULL,114.05,Two year,Enterprise
439,5886-VLQVU,439,4/3/2023,NULL,0,NULL,89.85,Month-to-month,Enterprise
440,3577-AMVUX,440,2/3/2026,NULL,0,NULL,55.05,Month-to-month,Pro
441,0771-WLCLA,441,11/3/2024,NULL,0,NULL,112.95,Month-to-month,Enterprise
442,5628-RKIFK,442,2/3/2022,NULL,0,NULL,101.55,Month-to-month,Enterprise
443,0206-TBWLC,443,9/3/2021,NULL,0,NULL,114.65,One year,Enterprise
444,2937-FTHUR,444,9/3/2024,NULL,0,NULL,64.8,Month-to-month,Pro
445,1910-FMXJM,445,3/3/2023,NULL,0,NULL,80.4,Month-to-month,Enterprise
446,7752-XUSCI,446,3/3/2021,3/3/2026,1,3/3/2026,105.9,Month-to-month,Enterprise
447,4110-PFEUZ,447,2/3/2026,3/3/2026,1,3/3/2026,69.55,Month-to-month,Pro
448,0732-OCQOC,448,11/3/2021,NULL,0,NULL,25.05,Two year,Basic
449,5168-MSWXT,449,7/3/2025,NULL,0,NULL,94.75,Month-to-month,Enterprise
450,1090-ESELR,450,3/3/2020,NULL,0,NULL,105.5,Two year,Enterprise
451,8592-PLTMQ,451,11/3/2020,NULL,0,NULL,24.7,One year,Basic
452,5760-WRAHC,452,5/3/2024,NULL,0,NULL,69.75,Month-to-month,Pro
453,8847-GEOOQ,453,3/3/2021,NULL,0,NULL,60.2,Month-to-month,Pro
454,0256-LTHVJ,454,11/3/2023,3/3/2026,1,3/3/2026,81.05,Month-to-month,Enterprise
455,4785-FCIFB,455,2/3/2021,NULL,0,NULL,24.4,Two year,Basic
456,8313-NDOIA,456,3/3/2024,NULL,0,NULL,104.15,Month-to-month,Enterprise
457,5149-CUZUJ,457,11/3/2023,NULL,0,NULL,92.9,One year,Enterprise
458,0942-KOWSM,458,9/3/2023,NULL,0,NULL,80.8,Two year,Enterprise
459,4237-CLSMM,459,1/3/2026,NULL,0,NULL,20,Month-to-month,Basic
460,1452-VOQCH,460,2/3/2026,NULL,0,NULL,75.1,Month-to-month,Pro
461,4719-UMSIY,461,9/3/2025,NULL,0,NULL,19.65,Month-to-month,Basic
462,6614-VBEGU,462,3/3/2024,NULL,0,NULL,69.45,Month-to-month,Pro
463,0880-TKATG,463,11/3/2025,3/3/2026,1,3/3/2026,101.15,Month-to-month,Enterprise
464,3811-VBYBZ,464,8/3/2025,3/3/2026,1,3/3/2026,99.8,Month-to-month,Enterprise
465,1480-BKXGA,465,3/3/2020,NULL,0,NULL,116.05,Two year,Enterprise
466,2996-XAUVF,466,5/3/2020,NULL,0,NULL,40.05,Two year,Pro
467,9076-AXYIK,467,11/3/2020,NULL,0,NULL,102.1,Two year,Enterprise
468,5968-XQIVE,468,3/3/2020,NULL,0,NULL,89.7,One year,Enterprise
469,8896-RAZCR,469,7/3/2022,NULL,0,NULL,19.9,Two year,Basic
470,4640-UHDOS,470,2/3/2025,3/3/2026,1,3/3/2026,55.95,Month-to-month,Pro
471,4933-IKULF,471,10/3/2024,NULL,0,NULL,20.65,One year,Basic
472,3583-EKAPL,472,2/3/2026,3/3/2026,1,3/3/2026,55,Month-to-month,Pro
473,1304-BCCFO,473,6/3/2025,NULL,0,NULL,70.05,Month-to-month,Pro
474,4104-PVRPS,474,3/3/2024,NULL,0,NULL,53.6,Month-to-month,Pro
475,9399-APLBT,475,2/3/2026,3/3/2026,1,3/3/2026,74.7,Month-to-month,Pro
476,2359-KMGLI,476,3/3/2024,3/3/2026,1,3/3/2026,80.25,Month-to-month,Enterprise
477,3780-DDGSE,477,4/3/2023,NULL,0,NULL,76.05,Month-to-month,Pro
478,4431-EDMIQ,478,8/3/2025,NULL,0,NULL,75.7,Month-to-month,Pro
479,0306-JAELE,479,10/3/2025,3/3/2026,1,3/3/2026,96.1,Month-to-month,Enterprise
480,6227-HWPWX,480,12/3/2024,3/3/2026,1,3/3/2026,69,Month-to-month,Pro
481,0486-LGCCH,481,4/3/2025,NULL,0,NULL,19.65,Two year,Basic
482,0447-BEMNG,482,3/3/2022,3/3/2026,1,3/3/2026,45.3,Month-to-month,Pro
483,4612-SSVHJ,483,7/3/2024,NULL,0,NULL,81.45,Month-to-month,Enterprise
484,5168-MQQCA,484,3/3/2020,NULL,0,NULL,108.5,One year,Enterprise
485,5949-XIKAE,485,7/3/2025,3/3/2026,1,3/3/2026,83.55,Month-to-month,Enterprise
486,7971-HLVXI,486,3/3/2020,NULL,0,NULL,84.5,Two year,Enterprise
487,9094-AZPHK,487,12/3/2024,NULL,0,NULL,100.15,Month-to-month,Enterprise
488,3649-JPUGY,488,3/3/2020,NULL,0,NULL,88.6,Two year,Enterprise
489,8372-JUXUI,489,2/3/2026,3/3/2026,1,3/3/2026,74.35,Month-to-month,Pro
490,3552-CTCYF,490,12/3/2020,NULL,0,NULL,104.8,Two year,Enterprise
491,6778-YSNIH,491,1/3/2026,NULL,0,NULL,59,Month-to-month,Pro
492,0388-EOPEX,492,1/3/2026,3/3/2026,1,3/3/2026,74.4,Month-to-month,Pro
493,5756-OZRIO,493,2/3/2021,NULL,0,NULL,64.05,One year,Pro
494,6579-JPICP,494,2/3/2026,NULL,0,NULL,20.4,Month-to-month,Basic
495,8205-OTCHB,495,5/3/2024,3/3/2026,1,3/3/2026,43.75,One year,Pro
496,4134-BSXLX,496,11/3/2023,NULL,0,NULL,60.9,Month-to-month,Pro
497,0505-SPOOW,497,5/3/2020,NULL,0,NULL,19.8,Two year,Basic
498,6235-VDHOM,498,10/3/2025,3/3/2026,1,3/3/2026,28.45,Month-to-month,Basic
499,7783-YKGDV,499,3/3/2025,3/3/2026,1,3/3/2026,99.7,Month-to-month,Enterprise
500,4374-YMUSQ,500,5/3/2023,NULL,0,NULL,116.25,One year,Enterprise
501,4513-CXYIX,501,4/3/2020,NULL,0,NULL,80.7,Two year,Enterprise
502,3957-HHLMR,502,5/3/2020,NULL,0,NULL,65.2,One year,Pro
503,7803-XOCCZ,503,11/3/2021,NULL,0,NULL,84.05,Month-to-month,Enterprise
504,5736-YEJAX,504,6/3/2020,NULL,0,NULL,79.45,Two year,Pro
505,5609-CEBID,505,7/3/2024,3/3/2026,1,3/3/2026,94.1,Month-to-month,Enterprise
506,8981-FJGLA,506,4/3/2025,NULL,0,NULL,78,Month-to-month,Pro
507,7218-HKQFK,507,1/3/2026,3/3/2026,1,3/3/2026,94.2,Month-to-month,Enterprise
508,4636-QRJKY,508,9/3/2025,3/3/2026,1,3/3/2026,80.5,Month-to-month,Enterprise
509,1135-LMECX,509,2/3/2026,NULL,0,NULL,19.85,Month-to-month,Basic
510,4332-MUOEZ,510,7/3/2024,NULL,0,NULL,94.3,One year,Enterprise
511,8535-SFUTN,511,2/3/2021,NULL,0,NULL,106.45,Month-to-month,Enterprise
512,5956-VKDTT,512,10/3/2025,3/3/2026,1,3/3/2026,74.35,Month-to-month,Pro
513,8677-HDZEE,513,7/3/2021,NULL,0,NULL,105.45,Month-to-month,Enterprise
514,2475-MROZF,514,9/3/2023,NULL,0,NULL,95,Month-to-month,Enterprise
515,9412-GHEEC,515,11/3/2022,3/3/2026,1,3/3/2026,104.8,Month-to-month,Enterprise
516,3482-ABPKK,516,11/3/2023,NULL,0,NULL,54.3,One year,Pro
517,6705-LXORM,517,10/3/2025,NULL,0,NULL,70.05,Month-to-month,Pro
518,0257-ZESQC,518,12/3/2023,3/3/2026,1,3/3/2026,75.2,Month-to-month,Pro
519,7531-GQHME,519,3/3/2025,NULL,0,NULL,20.05,Month-to-month,Basic
520,5174-ITUMV,520,8/3/2020,NULL,0,NULL,105.4,One year,Enterprise
521,4109-CYRBD,521,10/3/2023,NULL,0,NULL,51.6,Month-to-month,Pro
522,0913-XWSCN,522,8/3/2021,NULL,0,NULL,85.5,Month-to-month,Enterprise
523,6825-UYPFK,523,4/3/2024,3/3/2026,1,3/3/2026,75.6,Month-to-month,Pro
524,8397-MVTAZ,524,5/3/2023,3/3/2026,1,3/3/2026,100.05,Month-to-month,Enterprise
525,0750-EBAIU,525,11/3/2021,NULL,0,NULL,91.25,One year,Enterprise
526,8606-CIQUL,526,3/3/2020,NULL,0,NULL,115.75,Two year,Enterprise
527,3571-DPYUH,527,5/3/2021,NULL,0,NULL,94.7,One year,Enterprise
528,7601-GNDYK,528,4/3/2023,NULL,0,NULL,19.6,Two year,Basic
529,0356-OBMAC,529,7/3/2021,NULL,0,NULL,99.9,Two year,Enterprise
530,8067-NIOYM,530,3/3/2024,NULL,0,NULL,21.1,Two year,Basic
531,1403-GYAFU,531,5/3/2020,NULL,0,NULL,20.05,Two year,Basic
532,4234-XTNEA,532,1/3/2026,NULL,0,NULL,79.95,Month-to-month,Pro
533,1297-VQDRP,533,7/3/2020,NULL,0,NULL,107.15,One year,Enterprise
534,9282-IZGQK,534,2/3/2026,3/3/2026,1,3/3/2026,85,Month-to-month,Enterprise
535,5348-CAGXB,535,3/3/2025,NULL,0,NULL,89.55,Month-to-month,Enterprise
536,0621-HJWXJ,536,12/3/2020,NULL,0,NULL,81.55,Month-to-month,Enterprise
537,5844-QVTAT,537,6/3/2023,NULL,0,NULL,58.45,One year,Pro
538,8905-IAZPF,538,6/3/2020,NULL,0,NULL,95.65,One year,Enterprise
539,5394-MEITZ,539,3/3/2021,NULL,0,NULL,80.6,Two year,Enterprise
540,6859-QNXIQ,540,3/3/2020,NULL,0,NULL,113.1,Two year,Enterprise
541,2782-LFZVW,541,4/3/2025,NULL,0,NULL,58.95,Month-to-month,Pro
542,2866-IKBTM,542,2/3/2026,NULL,0,NULL,19.55,Month-to-month,Basic
543,1342-JPNKI,543,5/3/2025,3/3/2026,1,3/3/2026,86.05,Month-to-month,Enterprise
544,2817-NTQDO,544,2/3/2025,3/3/2026,1,3/3/2026,45.55,Month-to-month,Pro
545,7129-AZJDE,545,5/3/2023,NULL,0,NULL,78.95,One year,Pro
546,6986-IJDHX,546,12/3/2022,3/3/2026,1,3/3/2026,86.3,Month-to-month,Enterprise
547,2560-PPCHE,547,10/3/2020,NULL,0,NULL,105.05,One year,Enterprise
548,4676-MQUEA,548,1/3/2022,NULL,0,NULL,101.9,One year,Enterprise
549,8138-EALND,549,12/3/2024,NULL,0,NULL,19.75,Month-to-month,Basic
550,3580-HYCSP,550,3/3/2020,NULL,0,NULL,110.3,Two year,Enterprise
551,1352-HNSAW,551,3/3/2020,NULL,0,NULL,115.6,Two year,Enterprise
552,2075-PUEPR,552,8/3/2021,NULL,0,NULL,19.35,Two year,Basic
553,1982-FEBTD,553,4/3/2024,NULL,0,NULL,25.6,Two year,Basic
554,5301-GAUUY,554,7/3/2023,3/3/2026,1,3/3/2026,80.35,Month-to-month,Enterprise
555,5791-KAJFD,555,7/3/2021,NULL,0,NULL,68.75,One year,Pro
556,2654-VBVPB,556,2/3/2026,NULL,0,NULL,19.9,Month-to-month,Basic
557,1154-HYWWO,557,1/3/2023,NULL,0,NULL,70.6,One year,Pro
558,2501-XWWTZ,558,4/3/2025,NULL,0,NULL,70.2,Month-to-month,Pro
559,3716-UVSPD,559,2/3/2026,NULL,0,NULL,49.3,Month-to-month,Pro
560,6815-ABQFQ,560,7/3/2021,NULL,0,NULL,107.25,One year,Enterprise
561,7343-EOBEU,561,12/3/2025,NULL,0,NULL,23.6,Month-to-month,Basic
562,3701-SFMUH,562,8/3/2025,NULL,0,NULL,69.7,Month-to-month,Pro
563,6103-LIANB,563,4/3/2021,NULL,0,NULL,99.5,Two year,Enterprise
564,7319-VENRZ,564,8/3/2025,NULL,0,NULL,64.3,Month-to-month,Pro
565,5846-NEQVZ,565,4/3/2020,NULL,0,NULL,70.85,Two year,Pro
566,6967-QIQRV,566,12/3/2024,NULL,0,NULL,101.9,One year,Enterprise
567,5781-RFZRP,567,4/3/2020,NULL,0,NULL,73.5,Two year,Pro
568,0939-YAPAF,568,4/3/2023,3/3/2026,1,3/3/2026,100.25,Month-to-month,Enterprise
569,0308-IVGOK,569,4/3/2025,NULL,0,NULL,40.4,One year,Pro
570,7293-LSCDV,570,3/3/2021,NULL,0,NULL,19.25,Two year,Basic
571,7025-WCBNE,571,4/3/2022,NULL,0,NULL,59.6,Two year,Pro
572,5756-JYOJT,572,4/3/2025,NULL,0,NULL,64.9,One year,Pro
573,4710-FDUIZ,573,7/3/2021,3/3/2026,1,3/3/2026,100.3,One year,Enterprise
574,6030-REHUX,574,11/3/2023,NULL,0,NULL,110.85,Month-to-month,Enterprise
575,9548-LIGTA,575,2/3/2021,NULL,0,NULL,81.05,Two year,Enterprise
576,5150-LJNSR,576,8/3/2023,NULL,0,NULL,98.05,One year,Enterprise
577,8270-RKSAP,577,6/3/2025,NULL,0,NULL,70.5,Month-to-month,Pro
578,6522-YRBXD,578,4/3/2023,NULL,0,NULL,94.55,Month-to-month,Enterprise
579,2640-LYMOV,579,1/3/2026,NULL,0,NULL,19.65,Month-to-month,Basic
580,1218-VKFPE,580,3/3/2025,3/3/2026,1,3/3/2026,19,Month-to-month,Basic
581,3627-FHKBK,581,2/3/2026,3/3/2026,1,3/3/2026,75.3,Month-to-month,Pro
582,2865-TCHJW,582,11/3/2025,3/3/2026,1,3/3/2026,89.2,Month-to-month,Enterprise
583,1423-BMPBQ,583,2/3/2026,NULL,0,NULL,19,Month-to-month,Basic
584,2393-DIVAI,584,12/3/2025,NULL,0,NULL,20,Month-to-month,Basic
585,5192-EBGOV,585,2/3/2026,3/3/2026,1,3/3/2026,85.7,Month-to-month,Enterprise
586,4568-KNYWR,586,11/3/2021,NULL,0,NULL,63.25,Two year,Pro
587,8752-IMQOS,587,10/3/2025,NULL,0,NULL,20.1,One year,Basic
588,0742-LAFQK,588,3/3/2020,NULL,0,NULL,99.15,Two year,Enterprise
589,0795-LAFGP,589,4/3/2020,NULL,0,NULL,90.4,Two year,Enterprise
590,0619-OLYUR,590,3/3/2020,NULL,0,NULL,111.9,Two year,Enterprise
591,5512-IDZEI,591,5/3/2022,NULL,0,NULL,24.9,One year,Basic
592,0459-SPZHJ,592,12/3/2020,NULL,0,NULL,83.5,Two year,Enterprise
593,0215-BQKGS,593,9/3/2023,NULL,0,NULL,84.3,Month-to-month,Enterprise
594,9244-ZVAPM,594,2/3/2026,NULL,0,NULL,45.6,Month-to-month,Pro
595,0719-SYFRB,595,3/3/2025,3/3/2026,1,3/3/2026,61.65,Month-to-month,Pro
596,8208-EUMTE,596,11/3/2024,NULL,0,NULL,54.85,Two year,Pro
597,5172-MIGPM,597,11/3/2025,NULL,0,NULL,65.55,Month-to-month,Pro
598,1710-RCXUS,598,12/3/2021,NULL,0,NULL,90.35,One year,Enterprise
599,0374-FIUCA,599,10/3/2020,NULL,0,NULL,20.4,Two year,Basic
600,5839-SUYVZ,600,11/3/2024,NULL,0,NULL,74.55,Month-to-month,Pro
601,5173-ZXXXL,601,1/3/2026,NULL,0,NULL,19.95,One year,Basic
602,1096-ADRUX,602,9/3/2020,NULL,0,NULL,74.25,One year,Pro
603,2001-MCUUW,603,5/3/2022,NULL,0,NULL,108.65,Two year,Enterprise
604,2731-GJRDG,604,7/3/2023,NULL,0,NULL,109.55,One year,Enterprise
605,4723-BEGSG,605,3/3/2020,NULL,0,NULL,86.65,Two year,Enterprise
606,6516-NKQBO,606,1/3/2023,NULL,0,NULL,81,Two year,Enterprise
607,8672-OAUPW,607,12/3/2021,NULL,0,NULL,47.85,One year,Pro
608,8207-DMRVL,608,3/3/2020,NULL,0,NULL,114.55,Two year,Enterprise
609,3419-SNJJD,609,10/3/2020,3/3/2026,1,3/3/2026,105.25,Month-to-month,Enterprise
